GPA,Leadership Capability,Technical Aptitude,Years of Experience,Soft Skills,Job Performance,Military Tenure,Avg Commute Time,Job Tenure,Employee Referrals,HireVue Score,Arrest Record,Criminal Record,Cultural Fit,Education,Educational Prestige
2.500597231,-0.796232525,2.703809229,1.242072643,1.949128446,-2,0,86.25389283,0,0,0,0,0,0,2,1
3.473889142,-0.328735384,0.936848816,6.66063661,3.388198178,0,1.577104135,42.03605469,2.135761045,0,0,0,0,0,2,1
3.283265483,0.386544555,2.456515766,5.966824924,3.35087411,1,1.132058857,51.93025766,1.508780881,0,0,0,0,0,2,1
3.697002785,-0.044982911,2.120877297,5.166659834,3.100083967,-1,0.644022447,51.26160803,0.642809429,0,0,0,0,0,2,1
3.085556621,0.021314381,2.0994312,6.620848704,3.438697508,1,0.993215988,61.47548508,0.485078636,0,0,0,0,0,2,2
2.988243494,-0.275686209,2.447481359,4.384980574,3.429650742,1,1.937580122,39.49630736,2.423612915,0,0,0,0,0,2,1
2.464133979,0.042276292,2.850572843,4.150340035,3.001364541,0,2.98951516,2.402932975,5.381969335,0,0,1,0,0,2,1
3.802381046,0.567424899,2.686958317,5.980154324,4.388355026,2,0.472022819,64.55577269,0,1,1,0,0,2,2,1
3.44748865,-0.191456031,2.217471237,5.225479898,3.924404897,2,1.740482709,29.00192356,2.541460118,1,2,0,1,2,2,2
3.617732107,-0.217258502,0.561269687,3.250814675,3.271291887,1,3.506321008,10,6.050392462,0,0,0,0,2,2,1
2.558120402,-0.163793374,1.801681534,4.687891832,2.775867104,-1,2.259912481,26.58969388,3.67986911,0,0,0,1,0,2,2
2.74403813,1.312926978,1.61867073,1.873981411,2.167625114,1,1.606084479,35.67455481,1.857496034,0,0,0,0,0,2,1
2.698356419,0.354226285,0.675344924,3.679770042,3.144143027,2,1.330507982,46.69097136,1.746215008,1,2,0,0,2,2,3
2.649299859,0.291029552,2.398093068,3.433479575,3.111505023,1,3.145864015,5.159870521,5.401873341,0,0,1,0,0,2,3
2.46315479,-0.862968433,3.14362561,2.042629325,2.592670055,-2,3.200209001,8.677040994,4.987321133,0,0,0,0,2,2,1
2.168215254,0.796524307,0.955023586,4.282310832,2.589158733,1,2.934565393,8.102324707,4.573235989,0,0,0,0,0,2,1
3.192605092,0.583420355,1.729004912,3.747246122,3.306403259,2,2.106978065,32.48016837,3.08001305,1,2,0,0,2,2,1
3.421580056,-0.118646456,0.19068896,6.738666092,3.174118562,0,1.433289887,36.99922274,1.83927544,0,0,0,0,0,2,1
3.474369281,0.248136091,1.74700728,3.908840783,3.208328236,1,2.51330241,17.2334026,4.218345537,0,0,0,0,0,2,1
3.313797865,1.878353563,3.271915296,10.39172116,4.694990888,2,1.502319204,40.72888363,2.130510656,1,1,0,0,1,2,3
2.587668552,-0.991430432,1.660955261,-0.754183988,1.761574086,-2,2.448107856,10.63968392,4.590688299,0,0,0,0,0,2,1
2.829992752,0.009247128,2.413905658,2.979074544,3.352683255,2,1.275403759,50.75953965,1.510060344,1,2,0,0,0,2,1
3.947764789,1.052326634,1.082573132,9.920185257,4.682875765,2,1.588086848,36.16683372,2.147261772,1,2,0,0,2,2,3
3.733429369,-0.599746759,2.916109117,3.739313936,4.86836943,2,3.70201101,10,5.996077232,1,0,0,0,1,2,1
3.696355477,0.161005603,3.720984106,2.773080939,3.928936707,2,0.658250038,59.74729559,0.435579162,1,2,0,0,2,2,1
3.917669441,-0.364792416,2.375427614,5.948411358,4.141488074,2,0.392127724,67.71790655,0,1,2,1,0,2,2,1
3.110013187,0.034940469,3.040522029,6.788234744,3.332340705,0,2.452799447,20.00914125,3.977553967,0,0,0,0,0,2,1
3.280530428,-0.385675358,2.669040573,1.528112319,3.361359734,1,3.028837697,10,5.163387373,0,0,0,0,1,2,1
3.430126186,0.534186727,1.941415608,6.306358359,3.37625698,1,1.818866368,17.39772685,3.203789584,0,0,0,0,0,2,1
4.128161942,0.337653226,2.455111084,2.076013094,3.584472262,2,2.285535829,12.92656358,4.353883571,1,2,0,0,0,2,1
3.280427462,-0.969630004,2.039237308,1.608747687,2.716053096,-2,2.509533356,11.54594417,4.269329192,0,0,0,0,0,2,1
2.779751359,0.44842388,2.243756236,2.512937528,2.697878918,0,1.016483269,58.75582164,0.818341573,0,0,0,0,0,2,1
3.566601671,-0.250326961,1.756680792,3.207334297,3.21211717,0,3.448686447,10,6.287722914,0,0,0,0,2,2,2
3.580458608,0.444792566,1.817016796,8.030421067,3.977734366,2,2.630696909,22.29864535,3.977644793,1,2,0,0,2,2,1
2.758374534,0.436995283,1.929918631,4.890837155,2.902386551,0,3.410636822,10,5.905766955,0,0,0,0,0,2,1
2.971018138,1.317499892,1.441262639,9.026911697,3.409661171,2,1.566326059,34.04163648,2.381792629,1,2,0,0,0,2,1
2.760677137,0.640162809,1.970634935,3.031785568,3.087361513,2,2.235526496,24.97411804,3.382274109,1,0,0,0,1,2,1
3.185064691,-0.275003025,1.282224889,3.288983673,2.960547845,0,2.881403066,11.72422101,4.56617667,0,0,0,0,0,2,1
3.289613247,-0.030544534,1.895462213,3.934144678,3.394556124,1,3.356652639,10,5.895454287,0,0,1,0,0,2,1
3.313037571,1.020911726,1.733207871,4.958588728,3.052492097,2,2.022662361,26.31587022,3.007434691,0,0,0,0,2,2,2
2.361780677,0.388797903,2.131373685,4.662722131,2.683974527,0,1.696549756,35.78330277,2.426211214,0,1,0,0,0,2,1
2.525253948,0.573737204,3.440977668,4.41266143,3.558865152,2,2.299305773,22.90344207,3.388462047,0,1,0,1,0,2,1
3.65168766,0.363358786,0.935232884,10.43591145,4.753571591,2,0.303770293,72.49396485,0,1,2,0,0,2,2,1
2.837955605,1.162317019,3.347199652,3.423016344,3.613558536,2,3.345668261,9.946857847,4.8836846,1,2,0,0,2,2,1
3.159059782,0.183067216,1.679291406,2.302080011,2.832798975,1,1.834797096,35.82656343,2.849104066,0,0,1,0,0,2,2
3.502881779,0.704864603,3.065684656,5.969223493,4.179490843,2,1.097090602,53.65516359,1.272428869,1,2,0,0,1,2,1
2.7460581,0.81488517,2.208561864,3.517236457,3.755827569,2,3.120140567,0.467432331,5.418550684,0,2,1,1,2,2,1
3.696319409,0.606139699,0.264377665,4.231711671,2.540014497,0,1.513217879,34.44020012,2.072586335,0,0,0,0,0,2,1
3.623380957,0.761788766,2.15822752,10.04682804,4.320363415,2,1.583262749,48.81718019,1.794597536,1,2,0,0,2,2,2
2.813237744,0.00476996,2.333769677,1.263929404,2.75563872,0,2.379069187,22.7083095,3.628051558,0,0,0,0,0,2,2
3.177168821,0.749541801,2.385624712,8.023207534,4.471421838,2,1.29889875,43.75438627,1.798436391,1,2,0,0,2,2,1
2.720009309,0.051436018,1.864990136,0.636861575,2.279124789,-1,1.566612182,38.1148733,2.392996146,0,0,0,0,0,2,2
3.058853474,0.965186233,3.138630438,4.035580263,4.158298091,2,0.380416831,65.30217512,0.133904911,1,2,0,0,2,2,1
3.419086549,-0.440623477,1.225222894,3.914999547,2.499255707,-2,1.326261807,45.38828026,1.529173047,0,0,0,0,0,2,1
2.754043283,-0.524619076,1.719498318,4.930981425,2.896246396,-1,3.880861146,10,6.689583451,0,0,1,0,0,2,1
3.248158493,-0.168463925,2.288117186,3.820909496,2.642212235,-2,1.349593371,38.71998585,2.303766457,0,0,0,0,0,2,1
2.853075418,-0.340124012,1.984684172,6.013340662,2.943713307,-2,1.180120073,50.51037414,1.606129411,0,0,0,0,0,2,1
3.355766943,0.610516026,1.090342646,4.07157706,3.007029265,2,1.44486799,39.6721112,2.175144977,1,2,0,0,2,2,1
2.266802481,0.987144917,2.552114314,6.669533136,3.305036013,2,2.205656937,17.64313922,3.611119104,1,2,0,0,0,2,1
3.336906217,-0.269993304,2.022748186,4.45450738,3.242723793,0,1.142682267,45.80981609,1.371775537,0,0,0,0,0,2,1
2.049443085,0.177226675,2.837269758,2.777967837,2.851481654,0,1.954916673,26.32562397,3.193611697,0,0,0,0,1,2,1
3.330710829,-0.249846828,3.322444024,2.965055021,3.942611093,2,1.339127405,55.51224291,1.144908092,1,2,0,0,2,2,1
2.603992939,0.436475248,2.061762445,5.563397269,3.430658861,2,1.435881054,32.76699936,2.252632552,1,2,0,0,2,2,1
3.051990653,-0.879547969,0.803694603,5.618543675,2.819612047,-2,3.244157629,3.877632484,5.297453804,0,0,0,0,0,2,1
2.879521259,0.875898156,1.347789627,8.003165434,3.207108047,2,0.024401248,75.38272173,0,1,2,0,0,1,2,1
2.107126194,-1.369755326,1.183216809,-1.617334951,1.483871361,-2,3.575327343,10,5.930848494,0,0,0,0,0,2,1
2.110970901,-0.158469329,0.874194293,4.455852873,2.326670497,-2,1.871130606,30.61651369,2.742612929,0,1,0,0,0,2,1
2.510908413,0.1223083,1.156793447,4.200300219,3.391458469,2,1.607420083,25.02323556,2.866304129,1,2,0,0,2,2,1
2.996388782,0.330437678,2.27044687,3.845146331,3.205562532,1,0.731643117,64.63051266,0.055259261,0,0,0,0,1,2,1
2.721915244,-0.20281555,0.837536455,5.728419091,2.54757676,-2,0.343306077,71.7744479,0,0,0,0,0,0,2,1
1.987203785,0.445550242,1.606582828,3.749689401,2.943720068,2,2.783646584,5.705097165,5.217307448,1,2,0,0,2,2,1
3.146687545,0.679750861,2.10022468,5.390580647,3.004296621,1,2.47432486,22.70523365,3.560964254,0,0,0,0,0,2,1
2.725180801,0.585787834,2.273530149,6.81752234,3.812759448,2,2.781500074,15.71553648,4.600465627,1,1,0,0,2,2,1
3.269952497,-0.927758494,1.20953618,-0.254621496,1.899376611,-2,2.212696841,29.80380867,3.070028054,0,0,0,0,0,2,2
2.971559541,-0.658438834,1.617062208,4.000529954,2.713554047,-2,1.9016408,30.65523901,2.724051583,1,0,0,1,0,2,1
2.498165937,-0.495735066,0.223834189,3.473904707,2.280148604,-2,2.128914877,32.66227532,3.238100364,0,0,0,0,0,2,1
3.404060168,-0.021535013,1.269494529,4.252474107,2.712617117,-1,2.885200047,7.122369824,4.58211261,0,0,0,0,0,2,1
2.903531064,0.428883124,1.515994391,7.011441121,2.97980787,0,1.783036491,43.44894203,2.643110584,0,0,0,0,0,2,1
3.234997116,-0.016988472,3.271031288,2.436393739,3.344116777,1,3.202448969,10,5.708887529,0,0,0,0,0,2,2
3.233485791,-1.166346669,1.176840162,-0.206261,1.701114838,-2,0.137761804,75.1370445,0,0,0,0,0,0,2,2
3.012984505,0.224320628,2.578406157,4.7856321,3.890924138,2,1.851325382,26.04823427,2.914349173,1,2,0,0,2,2,2
2.982899562,-0.196366274,2.035994302,5.718750801,3.57641483,1,1.968317343,31.7056626,3.001204311,0,0,0,0,0,2,1
3.396979614,0.215529773,2.425563225,1.729553317,2.999723067,1,2.706086121,16.18768851,3.83762199,0,0,0,0,0,2,1
2.681133989,-0.793798492,1.103479813,3.940219573,2.460257605,-2,1.608035253,33.68210594,2.565745193,0,0,0,0,0,2,1
3.46766104,0.859522751,2.820407049,5.875278056,3.827757462,2,2.132504987,30.05107098,3.396417747,1,2,0,0,2,2,3
3.559420576,2.397399506,2.651534997,14.400417,5.405656343,2,1.211365531,26.54214564,2.675550984,0,2,0,0,2,2,1
3.048627739,-0.492218986,2.193661594,0.931537399,1.719172187,-2,2.096959714,28.28124305,3.211406299,0,0,0,0,0,2,1
2.50788854,-0.139529563,1.690523701,3.141541124,2.771121086,0,1.976202857,42.69599611,2.286236142,0,0,0,0,0,2,1
2.918275902,0.364669412,1.59794168,7.452169026,3.260074878,1,0.814579065,56.76838314,0.933025716,0,0,0,0,0,2,1
2.564999083,-0.185319244,2.227376731,6.978338538,3.167884311,-1,2.810358432,11.47354413,4.6790025,0,0,0,0,0,2,1
3.104211671,1.262974122,2.233366588,8.027792871,4.861708903,2,1.634838409,37.53849883,1.897508506,1,2,0,0,2,2,1
1.990314106,0.438335332,2.749393617,2.677385754,2.727963671,1,1.746816297,23.58992374,2.553896177,0,0,0,0,0,2,1
2.69031126,-0.743220843,1.709715845,2.410876291,2.504081531,-2,2.563853792,23.97349267,4.10231225,0,0,0,0,0,2,1
3.411259155,1.450212833,2.680329207,6.534392134,4.179671488,2,1.642440197,34.95828985,2.602825707,1,2,1,0,2,2,1
3.716048165,-0.283371108,1.292828222,4.766245122,2.638666451,-2,0.967026941,50.35753508,0.971672464,0,0,1,0,2,2,1
3.198275938,0.806987372,2.828558601,6.5917845,4.202332694,2,2.333280128,17.49120516,4.358731267,1,2,0,0,2,2,1
3.507939689,0.795855396,1.76722453,5.03168012,3.551447995,2,0,80.04663921,0,1,2,0,0,2,2,1
3.774745926,0.202937472,2.528728474,3.410793785,3.576444616,2,1.81115382,39.68362416,2.189092753,1,2,0,0,2,2,1
3.137623275,0.931593038,1.756366769,6.61137039,2.947510293,1,1.58682615,47.67495134,1.863480343,0,0,0,0,0,2,1
3.471585327,0.417135362,1.640945878,6.006471036,3.950849665,2,1.633223611,49.90870907,1.717120233,1,2,0,0,1,2,2
3.441071939,0.755181312,1.035432117,8.250555547,3.496015652,2,1.737086457,39.78268724,2.419085413,0,2,0,0,2,2,1
3.155117906,-0.020937723,3.089105537,3.735528498,3.631644312,2,1.066614363,50.93974698,1.380182086,1,2,0,0,2,2,2
2.859303879,-0.120542158,-0.542485656,8.860577221,2.863100014,-1,2.161204225,32.02024485,3.289331674,0,0,0,0,0,2,1
2.575615934,0.162873229,3.029220956,-0.025335675,3.191951069,2,0.694412315,71.77857838,0.226564798,1,2,0,0,2,2,1
2.941646555,0.474877774,2.862021945,5.671809651,3.752310877,2,4.153550071,10,7.613703695,1,2,0,1,2,2,1
3.134356266,0.660552457,1.986663306,5.753295329,2.894710402,0,3.304440449,8.258645366,5.413040048,1,0,0,0,0,2,1
3.094625694,-0.213186889,1.776899235,2.126226818,3.15140173,1,2.017766564,22.95026104,3.679315167,0,0,0,0,0,2,2
2.507447085,1.150698532,2.012827548,2.620919093,2.368135016,1,3.123255596,6.000919672,4.868457753,0,0,0,0,0,2,2
2.820957383,0.696284241,1.918078051,6.192447822,2.797297468,0,1.613011464,35.26602411,2.626479378,0,0,0,0,0,2,1
2.728655196,-0.744340553,1.353400639,1.727143047,2.497458248,-2,2.511454949,14.04359619,4.177586494,0,0,0,0,0,2,3
2.758970391,-0.610415957,2.399704355,3.271376772,3.462124493,1,2.060193241,25.17004689,3.572485357,0,0,0,0,0,2,1
4.108497616,-0.06780925,1.739336131,-0.609118621,3.035990622,1,1.267491377,45.74923634,1.522381163,0,0,0,0,0,2,1
4.073644527,-1.344444709,2.288997665,2.623540707,3.682251536,-1,2.771889582,8.660838831,4.820904871,0,0,0,0,0,2,1
3.623281336,-0.022988093,0.982526353,3.500392101,3.483223813,2,2.057819425,27.66089807,3.303915736,0,2,0,0,2,2,1
3.74884578,1.595404247,1.397476964,7.028176646,4.16745044,2,0.970457085,38.96873497,1.891828522,1,2,0,0,2,2,1
2.640574015,-1.103250945,1.837516244,-0.073771523,2.236358498,-2,0.811518202,63.38058063,0.111022905,0,0,0,0,0,2,1
3.514967315,-0.89916417,0.433501771,3.695382371,3.138863019,0,1.67928916,43.42366275,2.524044171,0,1,0,0,0,2,1
2.384741029,0.027635231,2.834283813,3.613944256,3.622770202,2,3.164713447,10,5.824367164,1,2,0,0,2,2,1
3.346279578,0.634669052,2.265793663,6.587084485,3.54188863,2,1.105952392,51.72035001,1.363547853,1,2,0,0,1,2,2
2.79972754,0.305788187,1.554845263,3.984741162,2.685984895,0,2.063697751,28.38528561,3.421584202,0,0,0,0,0,2,1
3.429072286,0.373776784,0.929176002,3.906374636,2.860162776,1,2.996504329,7.271716412,4.734291638,0,0,0,0,0,2,1
3.006282754,0.455761991,1.942244701,7.007505256,3.060919961,0,1.539466422,39.83382512,1.57518013,0,0,0,0,0,2,1
2.571508633,-0.089668435,2.386506181,2.56968404,2.402581855,-2,0.989798846,48.76330307,1.269610614,0,0,1,0,0,2,2
4.383316534,0.058784272,0.69717282,3.655564862,3.636621043,2,3.006448633,6.635463769,5.158430788,1,2,0,0,2,2,2
3.190522279,-0.238092192,2.123158515,4.477531337,3.385585715,1,0.148906445,66.36437889,0,0,0,0,0,2,2,1
2.883993522,0.253957246,1.556412194,5.310316827,3.411983735,2,3.605745765,10,6.354916933,0,2,0,0,2,2,1
2.946935154,0.694965973,2.124371854,7.593574318,3.617916573,2,1.731273742,37.60191957,1.924893599,1,2,0,0,0,2,1
3.290349757,-0.834847412,2.818594713,3.452491117,3.265130792,-1,0,85.32455518,0,0,0,0,0,0,2,1
3.008198403,-1.302998799,3.286214637,1.57013284,3.356488819,-2,0.476027417,66.93349388,0,0,0,0,1,0,2,1
4.237037262,-0.274022069,1.412017557,5.583242315,4.073744014,2,3.463514876,1.709943458,5.921570486,1,2,0,0,0,2,1
2.210549284,0.042537365,1.765187986,4.975728889,2.439071858,-2,1.568918749,38.95393864,2.400594888,0,0,0,0,0,2,2
3.833384837,0.684530357,2.354651152,6.671941761,4.208286182,2,3.066602114,13.39289046,5.334097705,1,2,0,0,1,2,2
3.805068624,1.29516118,3.656230108,4.285002482,4.041328887,2,2.252176668,35.78376266,3.057404295,1,2,1,0,2,2,1
3.074386673,0.338377132,1.933859052,7.696255391,4.045585972,2,3.269197918,10,5.556970486,1,2,0,0,0,2,1
3.116477535,1.183719838,2.230610026,8.246074819,4.491792371,2,1.879240513,26.3965094,3.459300634,1,2,0,0,2,2,1
3.405712555,0.7633597,3.26127593,3.940690279,4.061435749,2,1.119336389,51.82587083,1.241707735,1,2,0,0,2,2,2
3.039088459,-1.672685668,1.746668721,3.883179491,3.384567961,-2,1.689662076,35.1332301,2.51619836,0,0,0,0,0,2,3
3.288417763,1.055011821,2.608671907,7.278267564,3.732511119,2,1.815677729,30.05511766,2.822437257,1,2,1,0,2,2,1
2.780014544,1.086306302,1.268759819,3.401447553,2.570873322,2,1.188475838,47.99305949,1.314569445,1,2,0,0,2,2,2
3.24861216,-0.258214771,2.498097144,1.466611638,2.657477125,-1,1.829139541,31.07481491,2.583437052,0,0,0,0,2,2,1
3.281202115,-0.075054327,2.146174785,5.730292763,2.949239953,-1,1.328832932,41.75203168,1.629831288,1,0,0,0,0,2,1
2.131671771,0.686613631,2.215912783,3.04813732,3.040784198,2,3.886721528,10,6.518358884,1,1,0,0,2,2,1
4.05605296,-0.416769333,3.179668788,6.212353977,4.627110845,2,1.790505525,34.50087493,2.445234701,0,2,0,0,2,2,1
3.208071632,-0.372988832,1.600563603,2.048327109,3.114316469,0,2.539347241,20.33432638,4.18334354,0,0,0,0,0,2,1
3.199020084,0.545870271,2.027181899,3.856195456,3.157994438,2,2.574141505,15.09549659,4.104882027,1,2,0,0,2,2,1
3.393610208,1.092642481,2.162044542,6.297874809,3.184800902,2,0,91.26012975,0,1,2,0,0,2,2,1
3.243247012,0.443291037,1.323869915,-0.898892086,2.130494924,0,1.091530675,52.22017216,1.004273906,0,0,0,0,0,2,3
3.45486753,1.304562876,1.667166151,6.141741008,3.422686692,2,2.632743283,12.90441475,4.060366578,1,2,0,0,2,2,1
2.984449758,-0.3792236,3.138874894,3.573082664,3.868331275,2,1.078037174,46.27547934,1.387632105,1,2,1,0,2,2,1
2.864347724,0.304641484,2.254161353,6.451263064,3.575872837,2,0.838985148,51.07928647,1.005035186,1,2,0,0,0,2,1
3.093920294,0.232435344,2.305300763,8.10785402,3.74168781,2,2.042874012,29.45344982,3.294757478,1,2,0,0,2,2,1
2.652161611,1.145608059,3.656265061,4.954575618,3.175445127,2,2.483575496,22.20145243,3.838227955,0,2,0,0,0,2,2
3.371178727,-0.669419823,1.574770249,2.883263727,3.467109135,1,1.864957871,38.26064865,2.633672041,0,0,0,0,0,2,1
3.472243951,0.504789953,2.292928943,3.228531357,3.067754781,1,2.077492217,29.99069855,3.312089486,0,0,0,0,0,2,3
2.795112648,0.015328717,1.555426221,4.43917974,2.624351277,-1,2.606200944,21.70155087,3.936128175,0,0,0,0,0,2,1
2.978599249,0.310447398,3.003586754,4.170730245,2.983471387,0,2.484284893,24.88671491,3.5843877,0,0,0,0,0,2,1
2.984295832,-0.247722666,1.055467015,4.880466712,2.854082026,-1,3.401400046,2.839188954,5.55069969,0,0,0,0,0,2,1
3.117566582,-0.156385057,1.061614657,4.148161557,3.035422229,0,3.182695425,10,5.809995972,0,0,0,0,0,2,1
3.493177565,0.959942639,2.364890355,4.271294725,3.694508124,2,1.086294394,51.09354774,1.093568504,1,2,0,0,2,2,1
2.282850308,1.676901149,3.338832554,6.010854361,2.807732473,2,1.190981002,60.64903107,0.587757317,1,2,1,0,2,2,1
2.979932419,0.462677138,0.580621102,8.717104775,3.535652125,2,1.433441541,55.91797207,0.978228377,1,2,0,0,2,2,1
2.898269068,0.089999528,1.907000011,6.636695153,3.126142089,0,2.232084832,32.73677326,3.562140627,0,0,0,0,0,2,2
2.891089245,0.60957862,2.428808028,3.479173521,2.739957592,0,1.855438902,37.89063985,2.315221248,0,0,0,0,0,2,1
2.31557189,0.895094441,3.067239584,0.811407466,2.391994824,1,0.937611622,63.66954287,0.655983453,0,0,0,0,2,2,2
3.449480173,0.356222128,0.966518594,7.006735742,4.005330642,2,0.446470125,67.84666027,0.234093729,1,2,0,0,2,2,1
2.934538888,-0.313059296,1.289075928,3.728414013,2.610072896,-2,3.004506079,12.34081642,4.75793053,0,0,0,0,1,2,1
3.392354858,0.099365653,2.427459954,2.204346235,2.668965527,-1,1.659940412,37.55334418,2.53418674,0,0,0,1,1,2,1
3.639947812,0.462504597,2.772793351,8.764220151,4.07518502,2,2.135545674,24.66774804,3.014433148,1,2,0,0,2,2,3
2.396229958,0.214439996,0.534053355,6.179942937,2.926619114,0,1.318561275,49.19595793,1.351247133,0,0,1,0,0,2,1
2.578797761,0.954929852,2.164909441,5.181996851,3.213039888,2,2.99283235,7.934967855,4.751986612,1,2,0,0,2,2,2
2.294339532,-1.513836779,2.730980392,-2.346452613,1.502541302,-2,1.010271335,53.20376621,1.10852938,0,0,0,0,0,2,1
2.732231438,-0.415794725,2.899898697,0.48874515,1.94612717,-2,2.815172778,20.40613423,4.438321042,0,0,0,0,0,2,1
2.362609167,-0.452507848,1.996905561,-0.175931002,1.417811618,-2,3.174848692,6.037971669,5.012701887,0,0,0,0,0,2,1
2.95502229,0.050338998,2.795049,-0.265869331,2.658911401,0,1.923809792,36.70999445,2.740045087,0,0,0,0,0,2,1
2.495017465,-0.33056604,2.064810897,3.528624293,3.00654864,0,0.820734409,58.46592738,0.582920773,0,0,0,0,0,2,1
3.591463946,1.579081971,3.372845226,6.304306488,3.808303994,2,3.920310644,10,7.044546821,1,2,0,0,2,2,1
2.590074497,0.201408227,1.171135334,5.985388815,2.17970457,-2,1.705499805,38.30602991,2.839228947,0,0,0,0,0,2,1
3.074985856,0.189289212,2.441797856,4.22592356,4.086455851,2,2.340404116,31.74151115,3.439554754,1,2,0,0,2,2,1
3.2201422,0.98202243,1.495168629,5.108727675,3.392164529,2,1.278796289,42.80748585,1.878861222,1,2,0,0,2,2,1
3.236889229,0.907344351,2.620370819,8.470209598,4.337301008,2,1.216727473,60.98025563,1.339655687,0,2,0,0,2,2,1
2.705380293,0.220822153,2.134918514,4.773829669,2.772089662,0,2.867183873,2.670863808,5.041472707,0,0,0,0,0,2,1
3.506776491,0.279374576,1.595026692,5.571161894,3.883677694,2,2.152475962,26.34495281,3.349236277,1,2,0,0,2,2,1
2.356585363,0.449930649,0.51519565,0.766255607,2.009190067,0,1.61212254,52.50026087,1.685207931,0,0,0,0,2,2,2
3.584149552,0.269517032,2.18084009,3.718904254,3.607708344,2,2.124032722,21.44667044,3.594613861,1,2,0,0,0,2,2
3.785335948,0.348124958,1.573855747,4.624375586,3.368594782,2,1.645554021,43.58433203,1.994907289,1,2,0,1,2,2,1
3.105570581,0.216785691,2.485302982,4.567730795,3.503879038,2,0.796780261,55.87733962,0.85632553,1,1,0,0,2,2,2
1.959255684,-0.723374809,1.354235189,1.539634261,1.490618048,-2,1.348406402,47.23839627,1.903289326,0,0,0,1,0,2,1
2.643982819,0.158917351,0.729483322,2.949863741,2.769997996,1,0.031255681,68.2718524,0,1,0,0,0,0,2,1
3.892380702,1.47317346,1.827115822,9.878343386,4.936057895,2,3.106790254,10,5.114692635,1,2,0,0,2,2,1
3.172382181,0.485410889,1.958833835,6.996267767,3.51745201,2,2.389948482,25.11640966,3.417289604,1,2,0,0,1,2,1
2.20340493,0.026453712,3.559434633,2.336777081,2.394269841,-2,3.981629643,10,7.1421769,0,1,0,0,1,2,1
3.178753167,0.716633873,1.658930782,3.97100583,3.608437988,2,2.927485163,11.04761071,4.791585186,1,2,1,0,2,2,1
3.125374037,-0.281221547,0.63895358,4.834195822,3.079197234,0,2.325999985,11.70787788,4.20995968,0,0,0,0,0,2,1
2.802942113,0.331814359,1.670116049,3.228546238,2.951847683,1,2.623332458,16.80664114,4.001067555,0,0,0,0,0,2,1
4.027389914,0.521239367,2.508988587,3.883042387,3.296943115,1,1.578198258,40.44843388,2.136255124,0,0,0,0,0,2,1
2.950271511,-0.177902617,3.23549612,4.383957012,3.386378015,1,1.163868536,48.39791192,1.536913646,0,0,0,0,0,2,1
3.602724196,0.174624008,1.5027447,5.535100922,3.305558958,1,1.412346122,53.19820855,0.86487636,0,0,0,0,0,2,1
3.555465645,-0.77674276,1.382998739,4.948255201,3.445130101,0,3.18060204,10,5.849486669,0,0,0,0,0,2,2
3.113897331,0.618534466,2.534235231,6.188139015,3.653673052,2,1.224596188,46.34967953,1.803069649,1,2,0,0,0,2,1
3.263438211,0.115695182,0.951970553,6.131644895,3.744486435,2,1.176768039,43.70188415,1.827707614,1,2,1,1,2,2,2
2.900216346,0.239916465,3.379836461,4.470405623,3.063669915,0,1.494485032,40.56782233,1.945107703,0,0,0,0,0,2,1
2.614959785,0.058415206,2.012306552,3.093167057,2.884425789,0,1.342335329,40.11036931,1.434197008,0,0,0,0,0,2,1
3.987992077,0.116623458,2.405044304,5.91970291,4.166737498,2,2.248297487,13.08180539,4.064284512,1,2,0,0,2,2,2
3.518233252,0.878726676,1.234647558,3.20092851,2.88659823,2,2.103272276,23.75686627,3.260530767,1,2,0,0,2,2,2
2.863892954,1.661797021,1.899990279,7.001823257,2.847686527,2,1.577193066,40.16752386,2.274477956,0,2,0,0,2,2,1
3.281827154,0.008527574,1.363529103,3.636165055,3.124773188,1,0,83.26614126,0,0,0,0,0,0,2,1
4.120606383,1.118828607,3.028063441,7.621755218,5.084216167,2,1.032437149,56.6187095,0.803987925,1,2,0,1,2,2,1
2.73176774,0.221609593,1.910776142,1.793076653,2.069340746,-2,1.078284351,50.28550955,0.959252032,0,0,0,0,0,2,3
3.625577902,1.105528532,1.880477712,6.379510367,3.526245358,2,1.120122584,52.60929952,1.452904146,1,2,0,0,0,2,1
3.263886652,1.035510793,2.151581096,3.893757568,2.877737329,2,3.361121097,10,5.67762864,0,2,0,0,2,2,1
2.8808081,0.50394052,3.586931141,1.77776794,3.468534852,2,1.993771044,21.46816809,3.168965112,0,2,0,0,0,2,1
2.479977526,-0.788491883,1.291409222,3.171114943,2.070475433,-2,2.356012009,30.46932851,3.739020811,0,0,1,0,0,2,1
4.147728331,-0.283775831,1.33796354,6.077906842,3.840043485,2,1.974122396,27.32991895,2.735700323,1,1,0,0,2,2,1
2.632556776,0.410835345,1.976342197,7.679857507,3.006086222,0,0.540382872,62.94955873,0,0,0,0,0,0,2,1
2.492722596,-0.580379435,2.011073269,7.097114526,3.131309456,-1,3.031230145,10,5.557962107,0,0,0,0,0,2,1
3.723221715,0.90308141,3.060311696,5.708448196,4.034755695,2,2.379569488,20.74352896,3.586889588,0,2,0,0,2,2,1
2.917374591,-0.171470749,1.357157537,3.291979461,3.084199492,1,0.295586486,81.18391444,0,1,0,0,0,0,2,1
